Pking_Entrez_geneID	GO_IDs
111847260	
111847261	GO:0003899
111847262	GO:0003674,GO:0035197
111847263	
111847264	GO:0005215,GO:0046982
111847265	
111847266	
111847269	
111847270	GO:0000166,GO:0004812,GO:0004829,GO:0005524
111847271	GO:0036374
111847272	GO:0003824
111847273	
111847274	GO:0003824,GO:0008484,GO:0016787,GO:0046872
111847275	
111847276	GO:0004485,GO:0016874
111847277	GO:0003723
111847278	GO:0003674
111847279	GO:0000287,GO:0004449,GO:0016616,GO:0051287
111847280	
111847281	GO:0000166,GO:0003924,GO:0005525,GO:0019901
111847282	
111847283	GO:0003674
111847284	GO:0003677,GO:0003700,GO:0003707,GO:0004879,GO:0008270,GO:0043565,GO:0046872
111847285	
111847286	GO:0000995,GO:0003677
111847287	GO:0005372,GO:0015105,GO:0015168,GO:0015204,GO:0015267
111847288	GO:0003723
111847290	GO:0017049
111847293	GO:0000166,GO:0004672,GO:0004674,GO:0005524,GO:0016301,GO:0016740
111847296	GO:0000166,GO:0005524
111847297	
111847298	
111847300	GO:0008270,GO:0046872
111847301	GO:0003677
111847302	GO:0005509,GO:0005515
111847303	GO:0015179,GO:0022857
111847305	
111847306	
111847307	GO:0000981,GO:0003677,GO:0003700,GO:0043565
111847308	GO:0051920
111847309	GO:0004596
111847310	GO:0000993,GO:0008607
111847311	
111847312	GO:0003824,GO:0004474
111847313	GO:0003924,GO:0005525
111847314	GO:0046872
111847315	GO:0008233,GO:0008236,GO:0016787
111847318	GO:0004888,GO:0005216,GO:0005230,GO:0015464,GO:0022848,GO:0042166
111847319	GO:0004888,GO:0005216,GO:0005230,GO:0015464,GO:0022848,GO:0042166
111847321	GO:0004721,GO:0004725,GO:0016787,GO:0016791
111847322	GO:0035591
111847323	GO:0003674
111847324	GO:0003713
111847325	GO:0008168,GO:0016740,GO:0018024
111847326	GO:0003674
111847327	GO:0004364,GO:0004464,GO:0004602,GO:0008047,GO:0016740
111847328	GO:0004888,GO:0005216,GO:0005230,GO:0015464,GO:0022848,GO:0042166
111847329	GO:0004888,GO:0005216,GO:0005230,GO:0015464,GO:0022848,GO:0042166
111847331	GO:0005509
111847334	GO:0046872
111847336	
111847337	GO:0001671,GO:0008198,GO:0046872
111847339	GO:0005506,GO:0016491,GO:0016705,GO:0019797,GO:0031418,GO:0046872
111847341	
111847343	GO:0003674
111847345	
111847346	GO:0003674
111847347	
111847348	
111847349	
111847350	GO:0003674
111847351	GO:0000166,GO:0004672,GO:0004713,GO:0004714,GO:0004888,GO:0005003,GO:0005005,GO:0005524,GO:0016301,GO:0016740
111847353	GO:0016829,GO:0018812,GO:0102343,GO:0102344,GO:0102345
111847355	
111847356	GO:0003824,GO:0004458,GO:0016491,GO:0050660,GO:0051990,GO:0071949
111847357	GO:0000166,GO:0004672,GO:0004674,GO:0004675,GO:0005024,GO:0005025,GO:0005515,GO:0005524,GO:0016301,GO:0016361,GO:0016740,GO:0019838,GO:0046332,GO:0048185,GO:0098821
111847358	
111847359	GO:0046872
111847360	GO:0003674
111847363	GO:0003674
111847364	
111847365	GO:0003676,GO:0046872
111847367	GO:0005516,GO:0008017
111847368	GO:0004198,GO:0008233,GO:0008234,GO:0016787
111847370	GO:0004888,GO:0005216,GO:0005230,GO:0015464,GO:0022848,GO:0042166
111847371	
111847372	GO:0003723,GO:0003743
111847373	GO:0005125,GO:0008009,GO:0048020
111847375	
111847376	GO:0003824
111847377	
111847378	GO:0000978,GO:0003677,GO:0003700
111847380	GO:0000166,GO:0004672,GO:0004674,GO:0005524,GO:0016301,GO:0016740
111847381	GO:0000166,GO:0003777,GO:0005524,GO:0008017,GO:0008569,GO:0016887
111847383	GO:0003676,GO:0046872
111847384	GO:0042393
111847385	GO:0016787,GO:0016811,GO:0017040
111847386	GO:0016301,GO:0016740
111847387	
111847388	GO:0000030,GO:0016740,GO:0016757,GO:0046527,GO:0052925
111847389	GO:0004842,GO:0016740,GO:0042802,GO:0046872
111847390	GO:0008168
111847391	GO:0004860,GO:0016301,GO:0016740,GO:0019901
111847392	GO:0015218
111847393	GO:0005041,GO:0005509,GO:0030229
111847394	
111847395	GO:0003677,GO:0003700,GO:0043565,GO:0046872
111847396	GO:0000166,GO:0004672,GO:0004674,GO:0004683,GO:0005524,GO:0009931,GO:0016301,GO:0016740
111847397	GO:0008146,GO:0016740,GO:0017095
111847398	GO:0008009,GO:0048020
111847399	
111847400	GO:0000166,GO:0004672,GO:0004674,GO:0005524,GO:0016301,GO:0016740,GO:0048365
111847401	GO:0004672,GO:0004713,GO:0004715,GO:0005524
111847402	GO:0033570
111847404	GO:0010997,GO:0097027
111847405	
111847407	GO:0000166,GO:0004672,GO:0004713,GO:0004714,GO:0004888,GO:0005003,GO:0005005,GO:0005524,GO:0016301,GO:0016740
111847408	
111847409	GO:0003714,GO:0004407
111847410	GO:0004252
111847411	GO:0004672,GO:0004674,GO:0005524
111847412	GO:0003690
111847413	
111847414	GO:0000981,GO:0001077,GO:0001078,GO:0003677,GO:0003700,GO:0003714,GO:0008134,GO:0043565
111847415	
111847416	GO:0003980,GO:0051082
111847417	GO:0004842
111847418	
111847419	
111847420	
111847421	GO:0000981,GO:0003677,GO:0003700,GO:0043565
111847422	GO:0004842
111847423	
111847425	GO:0000981,GO:0003677,GO:0003700
111847428	
111847429	
111847430	GO:0003677
111847431	GO:0019902
111847432	
111847435	
111847436	
111847437	GO:0046872
111847439	
111847440	
111847441	
111847442	GO:0003677,GO:0003700,GO:0003707,GO:0008270,GO:0043565,GO:0046872
111847443	GO:0046872
111847444	
111847445	GO:0017070,GO:0030621
111847446	GO:0005375
111847447	GO:0046872
111847448	GO:0042626
111847449	GO:0003674
111847451	
111847452	GO:0008139,GO:0017056
111847453	GO:0003674
111847454	
111847456	
111847457	GO:0003824,GO:0004655,GO:0008270,GO:0016829,GO:0046872
111847458	GO:0003674
111847459	GO:0003674
111847460	GO:0004842,GO:0005164,GO:0008270,GO:0031996,GO:0046872
111847461	GO:0003712
111847462	GO:0004672,GO:0004888,GO:0004930,GO:0005524
111847463	GO:0031625
111847464	
111847465	GO:0000166,GO:0003676,GO:0003723,GO:0004004,GO:0004386,GO:0005524,GO:0016787
111847466	GO:0005216,GO:0005245
111847467	GO:0003677,GO:0003700
111847468	GO:0000978,GO:0000981,GO:0001103,GO:0003677,GO:0003700,GO:0005515,GO:0043565
111847470	
111847471	GO:0004609,GO:0016829,GO:0016831
111847473	
111847474	
111847475	GO:0016491
111847476	GO:0005085,GO:0005089,GO:0046872
111847477	
111847478	GO:0003676,GO:0046872
111847479	
111847480	GO:0003674
111847484	
111847485	
111847486	GO:0003779,GO:0017048
111847487	GO:0000166,GO:0005525
111847488	
111847489	GO:0003676,GO:0003723
111847490	GO:0003674
111847491	
111847497	GO:0004601,GO:0005515,GO:0016209,GO:0016491,GO:0051920
111847498	
111847499	GO:0003779
111847500	
111847501	GO:0000981,GO:0003677,GO:0003700,GO:0043565
111847502	GO:0000166,GO:0000287,GO:0004672,GO:0004674,GO:0005524,GO:0016301,GO:0016740
111847503	
111847504	
111847505	GO:0008379,GO:0016209,GO:0016491,GO:0051920
111847506	GO:0003779
111847507	GO:0042393
111847508	GO:0003700
111847509	GO:0003674
111847510	GO:0001540
111847511	
111847512	GO:0015293
111847513	GO:0004364,GO:0004602
111847514	GO:0031625,GO:0061630
111847515	
111847516	
111847517	
111847519	GO:0005261,GO:0072345
111847520	GO:0000977,GO:0001078,GO:0003677,GO:0003714,GO:0008134,GO:0043565,GO:0046982,GO:0046983,GO:1990837
111847523	GO:0003735
111847524	
111847525	GO:0000981,GO:0003676,GO:0046872
111847527	GO:0004744,GO:0016702,GO:0016787,GO:0016853,GO:0046872,GO:0050251,GO:0052885
111847528	GO:0005085
111847529	
111847530	GO:0003713,GO:0004402
111847532	GO:0046872
111847533	GO:0032190
111847534	
111847536	
111847537	
111847538	GO:0003677,GO:0003700,GO:0003707,GO:0004879,GO:0008270,GO:0043565,GO:0046872
111847539	GO:0005102
111847541	GO:0000166,GO:0005524,GO:0016887,GO:0042626
111847542	GO:0003824
111847543	GO:0000166,GO:0000287,GO:0003723,GO:0004812,GO:0004826,GO:0005524,GO:0016874
111847544	GO:0004095,GO:0016740,GO:0016746
111847545	GO:0003824,GO:0016740,GO:0016746,GO:0016747
111847546	
111847547	GO:0008168,GO:0008469,GO:0008757,GO:0016740,GO:0035242
111847548	GO:0000976,GO:0001222,GO:0003682,GO:0008134
111847549	GO:0016301,GO:0016740,GO:0016773
111847550	GO:0000978,GO:0000981,GO:0003677,GO:0003700,GO:0003713,GO:0008013,GO:0008134
111847551	
111847552	GO:0003723
111847553	GO:0004842,GO:0016740
111847554	GO:0004540,GO:0016740,GO:0042162,GO:0043021,GO:0070034
111847555	GO:0005509
111847556	GO:0000166,GO:0000309,GO:0003824,GO:0004515,GO:0005524,GO:0016740,GO:0016779
111847557	GO:0008289
111847558	GO:0008289
111847559	GO:0000166,GO:0004849,GO:0005524,GO:0016301,GO:0016740,GO:0019206
111847560	GO:0004197,GO:0004843,GO:0036459
111847561	GO:0000166,GO:0003774,GO:0003779,GO:0005096,GO:0005524,GO:0046872
111847562	GO:0000166,GO:0004672,GO:0004713,GO:0004714,GO:0004888,GO:0005009,GO:0005524,GO:0016301,GO:0016740,GO:0043548,GO:0043560
111847563	
111847564	GO:0000166,GO:0001018,GO:0003677,GO:0003697,GO:0004176,GO:0004252,GO:0005524,GO:0008233,GO:0008236,GO:0016787,GO:0043565
111847565	GO:0003676,GO:0003725,GO:0003727,GO:0008270
111847566	GO:0005516,GO:0015269,GO:0016286
111847567	GO:0003676,GO:0003723
111847568	GO:0004197
111847569	
111847570	GO:0003735
111847571	GO:0008289,GO:0015248,GO:0032934
111847572	GO:0004842
111847573	GO:0003676,GO:0003723,GO:0003729
111847574	
111847575	
111847576	GO:0005215
111847577	
111847578	
111847579	
111847580	GO:0005096,GO:0008536
111847581	GO:0000246,GO:0016491,GO:0016628,GO:0050660,GO:0071949
111847582	GO:0004465,GO:0008201,GO:0016787,GO:0052689
111847583	GO:0003676,GO:0003723
111847584	GO:0004720,GO:0005507,GO:0016641
111847585	GO:0008233,GO:0008234,GO:0008270,GO:0016787,GO:0036459,GO:0046872
111847586	GO:0003674
111847587	
111847588	GO:0003677
111847589	GO:0052689
111847590	GO:0005509,GO:0051082
111847591	GO:0003677,GO:0003700,GO:0003707,GO:0004879,GO:0008270,GO:0043565,GO:0046872
111847592	GO:0003677
111847593	GO:0000981,GO:0003676,GO:0046872
111847594	GO:0005125,GO:0005160,GO:0008083
111847595	GO:0004309
111847596	GO:0003677,GO:0003700,GO:0043565
111847597	GO:0004089,GO:0008270,GO:0046872
111847598	GO:0008195,GO:0016791,GO:0042577
111847599	GO:0003674
111847600	GO:0005198
111847601	GO:0003674
111847602	GO:0042803
111847603	GO:0051015
111847604	GO:0003674
111847605	GO:0004842,GO:0008270,GO:0016740,GO:0046872
111847606	GO:0003924,GO:0005525
111847607	
111847608	GO:0003924,GO:0005525
111847609	GO:0005509
111847610	
111847611	GO:0003674
111847612	
111847613	GO:0000149,GO:0019905
111847615	
111847616	GO:0046982
111847617	GO:0003674
111847618	GO:0008009
111847619	GO:0003674
111847622	
111847625	
111847626	GO:0003674
111847627	GO:0005261
111847628	GO:0004930,GO:0070915
111847629	GO:0004175
111847631	
111847632	GO:0005178,GO:0005520,GO:0008201
111847633	
111847634	
111847636	
111847637	
111847638	GO:0005509
111847639	GO:0000166,GO:0004551,GO:0016787,GO:0035529,GO:0046872,GO:0047429
111847640	GO:0016301,GO:0016740,GO:0035014,GO:0046935
111847641	
111847642	GO:0000166,GO:0004672,GO:0004674,GO:0005524,GO:0016301,GO:0016740
111847643	GO:0003674
111847644	
111847645	GO:0003924,GO:0005515,GO:0030165
111847647	
111847648	
111847649	
111847650	GO:0008139,GO:0008536,GO:0008565
111847651	GO:0010997,GO:0097027
111847652	GO:0005216
111847653	GO:0046872
111847654	GO:0003723
111847655	GO:0004518,GO:0016787,GO:0046872
111847656	GO:0003723,GO:0003735
111847657	GO:0003674
111847658	GO:0004930
111847659	GO:0004930
111847660	
111847661	
111847662	
111847663	GO:0004888,GO:0004930,GO:0030246
111847664	GO:0004180,GO:0004185,GO:0008233,GO:0016787
111847665	GO:0003674
111847669	
111847670	
111847671	GO:0000166,GO:0000309,GO:0003824,GO:0004515,GO:0005524,GO:0016740,GO:0016779
111847672	GO:0003674
111847673	GO:0005221,GO:0005222,GO:0005223,GO:0030553
111847675	
111847676	GO:0003674
111847677	GO:0005515,GO:0042802
111847680	GO:0000981,GO:0001077,GO:0001078,GO:0003677,GO:0003700,GO:0008134,GO:0043565,GO:0046983
111847681	
111847682	GO:0003823,GO:0034987
111847686	
111847687	
111847688	GO:0005509
111847689	GO:0050291
111847690	GO:0005089
111847691	
111847692	
111847693	GO:0004930
111847694	GO:0005125,GO:0005143,GO:0008083
111847695	
111847705	GO:0003674
111847706	
111847708	GO:0008270,GO:0046872
111847709	GO:0003674
111847710	GO:0003674
111847711	
111847712	GO:0003674,GO:0003779,GO:0030676
111847713	
111847714	GO:0003824,GO:0004069,GO:0008483,GO:0016740,GO:0030170,GO:0080130
111847715	GO:0003676,GO:0003700,GO:0044212,GO:0046872
111847716	GO:0030144
111847717	GO:0003677,GO:0004518,GO:0008821
111847718	GO:0004842
111847719	GO:0000166,GO:0005524,GO:0046872,GO:0051536,GO:0051539
111847720	GO:0003677,GO:0043565
111847721	GO:0003777,GO:0005524,GO:0008569,GO:0045503,GO:0045505,GO:0051959
111847722	
111847724	
111847725	GO:0031624,GO:0032182,GO:0097602
111847726	GO:0004842
111847727	GO:0046872
111847728	GO:0005328,GO:0015293,GO:0015375
111847730	
111847732	GO:0005328,GO:0015293
111847733	GO:0000166,GO:0004672,GO:0004674,GO:0004708,GO:0005524,GO:0016301,GO:0016740
111847734	GO:0005078,GO:0008432,GO:0019894,GO:0030159
111847735	GO:0005078,GO:0008432,GO:0019894,GO:0030159
111847736	GO:0000166,GO:0004672,GO:0004674,GO:0004687,GO:0005524,GO:0016301,GO:0016740
111847737	GO:0004198,GO:0008233,GO:0008234,GO:0016787,GO:0046872
111847739	GO:0003682
111847740	
111847741	GO:0016491
111847742	GO:0003674
111847743	GO:0003674
111847744	GO:0005515,GO:0038023,GO:0042803,GO:0050839
111847745	GO:0003729
111847746	
111847747	GO:0005245,GO:0015078,GO:0046961
111847749	
111847750	
111847752	
111847753	
111847754	GO:0046872
111847756	GO:0003674
111847757	GO:0005242,GO:0005244
111847758	GO:0005509
111847761	
111847762	GO:0005515,GO:0038023,GO:0042803,GO:0050839
111847763	
111847764	
111847765	GO:0003677,GO:0003824,GO:0008263
111847766	GO:0003674
111847767	GO:0004930,GO:0008020,GO:0009881,GO:0016918
111847768	
111847769	GO:0046983
111847770	GO:0003674,GO:0008093,GO:0070840
111847772	GO:0003674
111847773	GO:0000981,GO:0003676,GO:0046872
111847774	GO:0017154
111847775	GO:0001227,GO:0003677,GO:0003682,GO:0032452,GO:0034647,GO:0035064,GO:0046872
111847777	GO:0005086
111847778	
111847779	
111847781	GO:0005096,GO:0017137
111847782	
111847783	
111847784	
111847785	
111847786	GO:0008146,GO:0016740
111847787	GO:0008146,GO:0016740
111847788	
111847789	GO:0008146,GO:0016740
111847791	GO:0008168,GO:0008270,GO:0016740,GO:0018024,GO:0046872
111847792	GO:0004930
111847793	
111847794	GO:0008376,GO:0008378,GO:0016740,GO:0016757
111847795	GO:0008093,GO:0070840
111847796	GO:0097602
111847797	GO:0008253,GO:0046872
111847798	GO:0015171
111847799	GO:0003676,GO:0042393,GO:0046872
111847800	GO:0005244,GO:0005245,GO:0005262,GO:0016247
111847802	GO:0003677,GO:0003700,GO:0043565
111847803	GO:0000166,GO:0004812,GO:0004819,GO:0004860,GO:0005524,GO:0016874,GO:0019901
111847804	
111847805	
111847806	
111847807	GO:0003735
111847808	GO:0003674
111847809	GO:0030215,GO:0045499
111847810	
111847811	GO:0003779,GO:0051015
111847812	GO:0005179,GO:0008437
111847813	GO:0003674
111847814	
111847815	GO:0008270,GO:0046872
111847816	
111847817	GO:0005216,GO:0005244,GO:0005245,GO:0005262,GO:0008331
111847818	GO:0003677,GO:0003700,GO:0003707,GO:0008270,GO:0043565,GO:0046872
111847819	GO:0005089,GO:0046872
111847820	GO:0003684,GO:0003824,GO:0008534,GO:0019104,GO:0032357,GO:0034039
111847821	
111847822	
111847823	
111847824	
111847825	
111847831	GO:0000166,GO:0000287,GO:0004012,GO:0005524,GO:0016787
111847832	
111847833	GO:0003958,GO:0010181,GO:0016491,GO:0050660,GO:0050661
111847834	GO:0003887
111847835	GO:0008017
111847837	
111847838	GO:0003824,GO:0016491,GO:0016615,GO:0016616,GO:0030060
111847839	
111847840	GO:0008138
111847841	
111847842	GO:0000166,GO:0005524,GO:0008568,GO:0016887
111847843	GO:0003674
111847844	GO:0008168,GO:0016435
111847845	
111847847	GO:0000166,GO:0005524,GO:0016887,GO:0017127,GO:0034041,GO:0042626
111847848	GO:0016175,GO:0016176,GO:0035091
111847849	
111847851	GO:0000977,GO:0003677,GO:0043565
111847852	GO:0003677,GO:0004518,GO:0008821
111847853	GO:0004222,GO:0008233,GO:0008237,GO:0008270,GO:0016787,GO:0046872
111847854	
111847855	GO:0005509
111847857	GO:0003779,GO:0005543,GO:0030276,GO:0032051,GO:0035091,GO:0035615,GO:0043325,GO:0051015,GO:0080025
111847858	
111847859	GO:0003735
111847860	
111847861	GO:0030276
111847862	GO:0004842,GO:0008022,GO:0008270
111847863	
111847864	GO:0008081
111847865	GO:0000149,GO:0005484
111847866	GO:0001055,GO:0003677,GO:0003899,GO:0046983
111847867	GO:0003677,GO:0008270
111847868	GO:0008270,GO:0046872
111847869	GO:0003677,GO:0003700,GO:0043565
111847871	GO:0000166,GO:0004672,GO:0004713,GO:0004715,GO:0005102,GO:0005524,GO:0016301,GO:0016740
111847872	GO:0046872
111847873	GO:0000166,GO:0003676,GO:0003723,GO:0004386,GO:0005524,GO:0016787
111847874	GO:0046872
111847875	GO:0046872
111847876	GO:0003824,GO:0004721,GO:0004722,GO:0016301,GO:0016740,GO:0016787,GO:0043169,GO:0046872
111847877	GO:0003682,GO:0008327,GO:0035064
111847878	GO:0004672,GO:0016301,GO:0016740,GO:0016772
111847879	
111847880	GO:0015279
111847883	GO:0000166,GO:0004713,GO:0004715,GO:0005524,GO:0016301,GO:0016740,GO:0035173,GO:0046872
111847884	GO:0003677,GO:0003714,GO:0008134,GO:0043565
111847885	GO:0004888,GO:0017147,GO:0042813
111847886	GO:0005198
111847887	GO:0003755,GO:0016853
111847888	GO:0003677,GO:0003689,GO:0005524
111847889	GO:0046872
111847890	
111847891	GO:0003676,GO:0003723,GO:0003743,GO:0033592,GO:0034057,GO:0043024
111847893	GO:0005509,GO:0005544,GO:0017137,GO:0046872
111847896	
111847897	GO:0004896,GO:0019955
111847898	GO:0003677,GO:0005524,GO:0008094
111847899	GO:0008139,GO:0017056
111847901	GO:0004252
111847902	GO:0003674
111847903	GO:0003674
111847904	GO:0003676,GO:0003723,GO:0046872
111847905	
111847914	GO:0003674
111847915	GO:0008168,GO:0016740,GO:0018024,GO:0046872
111847916	GO:0000978,GO:0003677,GO:0005515,GO:0008270,GO:0035064,GO:0046872
111847917	GO:0003924,GO:0005525
111847918	GO:0005198,GO:0008013,GO:0045296,GO:0051015
111847919	GO:0005515,GO:0042802
111847920	GO:0000064,GO:0015181,GO:0015189,GO:0022857
111847921	GO:0003676,GO:0004535
111847922	
111847923	GO:0005515,GO:0042802
111847924	
111847925	
111847926	GO:0004601,GO:0004602,GO:0016491
111847928	GO:0003677,GO:0044212
111847929	GO:0003779
111847930	
111847931	
111847932	
111847933	GO:0003674
111847935	GO:0001786,GO:0005262,GO:0005509,GO:0005525,GO:0005544,GO:0008201,GO:0015276,GO:0015485,GO:0019899,GO:0035374,GO:0038023,GO:0042803,GO:0044877,GO:0048306,GO:0051015
111847936	GO:0003723
111847937	GO:0016301,GO:0016740
111847938	
111847939	
111847940	GO:0004721,GO:0016787
111847941	GO:0008308
111847942	
111847943	GO:0000978,GO:0001077,GO:0001085,GO:0003677,GO:0003700,GO:0043565
111847944	GO:0008124
111847945	GO:0004842
111847947	GO:0000166,GO:0004672,GO:0004674,GO:0004703,GO:0005524,GO:0016301,GO:0016740
111847948	GO:0046872
111847949	GO:0000981,GO:0003677,GO:0008013,GO:0043565,GO:0044212
111847950	GO:0000166,GO:0004672,GO:0004713,GO:0004714,GO:0004888,GO:0005007,GO:0005515,GO:0005524,GO:0016301,GO:0016740
111847951	
111847952	GO:0005085
111847953	GO:0000166,GO:0003924,GO:0005525
111847954	GO:0003677,GO:0004407,GO:0008270,GO:0008289,GO:0010314,GO:0031491,GO:0032266,GO:0042393,GO:0044378,GO:0046872,GO:0070273
111847960	GO:0030215,GO:0038191,GO:0045499
111847961	GO:0000977,GO:0001228,GO:0003677
111847962	GO:0003674
111847963	GO:0004129
111847964	GO:0003824,GO:0004801,GO:0016740
111847965	GO:0008233
111847967	
111847968	
111847969	GO:0001054,GO:0001055,GO:0001056,GO:0003677,GO:0003899,GO:0008270
111847970	GO:0005509,GO:0046872
111847971	GO:0003674
111847972	
111847973	GO:0005509
111847975	GO:0003735
111847976	
111847978	
111847979	GO:0098632
111847981	
111847983	GO:0000149,GO:0001786,GO:0005509,GO:0005544,GO:0030276
111847984	GO:0008061
111847986	GO:0003674
111847988	GO:0000287,GO:0003824,GO:0004743,GO:0016301,GO:0016740,GO:0030955
111847989	GO:0008375,GO:0016740,GO:0030158
111847990	GO:0016491,GO:0047837
111847993	GO:0003674
111847995	GO:0004497,GO:0005506,GO:0016491,GO:0016705,GO:0016712,GO:0020037,GO:0046872,GO:0070330
111847996	GO:0003723,GO:0003729,GO:1990174
111847999	GO:0003676,GO:0003723,GO:0003729
111848000	
111848001	GO:0005515
111848002	GO:0008094,GO:0008353
111848003	
111848004	GO:0042056
111848005	GO:0004601,GO:0005509,GO:0020037
111848006	GO:0000166,GO:0004812,GO:0004829,GO:0005524
111848007	GO:0000166,GO:0004672,GO:0004674,GO:0005524,GO:0016301,GO:0016740
111848008	GO:0004177,GO:0016787,GO:0030145,GO:0046872
111848009	
111848010	
111848011	GO:0000166,GO:0004672,GO:0004713,GO:0004715,GO:0005524,GO:0016301,GO:0016740
111848012	GO:0003676,GO:0003684
111848013	GO:0004465,GO:0016787
111848014	GO:0003676,GO:0003723,GO:0003729
111848015	GO:0042056
111848017	GO:0005216,GO:0005244,GO:0005249,GO:0005267,GO:0030552
111848018	GO:0046872
111848019	GO:0005254
111848020	GO:0004806,GO:0016787
111848021	
111848022	GO:0003824,GO:0008484
111848023	GO:0003676,GO:0003723
111848024	
111848025	GO:0003676
111848026	
111848027	GO:0005313,GO:0015183
111848028	GO:0003676,GO:0003677,GO:0005524,GO:0008270,GO:0046872
111848029	GO:0003824,GO:0004555,GO:0016787,GO:0016798,GO:0047402
111848030	GO:0031624,GO:0043130
111848031	GO:0004322,GO:0005506,GO:0008198,GO:0008199,GO:0042802,GO:0046872
111848032	
111848033	GO:0003779,GO:0030676
111848036	
111848039	GO:0008028
111848040	
111848042	GO:0004888,GO:0005216,GO:0005230,GO:0015464,GO:0022848,GO:0042166
111848043	GO:0003779
111848044	GO:0003674
111848046	GO:0003955,GO:0009055,GO:0016491
111848047	
111848048	GO:0005157
111848049	
111848050	GO:0003674
111848051	GO:0019911
111848052	
111848053	GO:0000166,GO:0003924,GO:0005525,GO:0032947
111848054	GO:0003836,GO:0008373,GO:0016740,GO:0016757
111848055	
111848056	
111848057	GO:0005216,GO:0005244,GO:0005245,GO:0005262,GO:0072345
111848058	GO:0000166,GO:0003952,GO:0004359,GO:0005524,GO:0016874
111848059	
111848061	
111848062	GO:0004842,GO:0016740,GO:0046872
111848065	GO:0005544
111848066	GO:0005548,GO:0008526,GO:0035091
111848067	GO:0003674
111848068	
111848069	GO:0061631
111848070	GO:0008168,GO:0008469,GO:0008757,GO:0016740,GO:0035241,GO:0035242,GO:0035243,GO:0044020
111848071	GO:0001517,GO:0008146,GO:0016740
111848072	GO:0000166,GO:0004672,GO:0004674,GO:0004693,GO:0005515,GO:0005524,GO:0016301,GO:0016740
111848073	GO:0008289
111848074	
111848075	GO:0009055,GO:0046872,GO:0051536,GO:0051537,GO:0051539
111848076	
111848077	GO:0004180,GO:0004181,GO:0008233,GO:0008237,GO:0008270,GO:0016787,GO:0046872
111848079	GO:0015293,GO:0015355,GO:0022857
111848080	GO:0008289
111848081	GO:0000166,GO:0004672,GO:0004674,GO:0005524,GO:0016301,GO:0016740
111848082	GO:0004089,GO:0008270,GO:0046872
111848083	GO:0009918,GO:0016491,GO:0016628,GO:0047598,GO:0050661
111848084	GO:0003723
111848085	GO:0004720,GO:0005507,GO:0016641
111848086	GO:0003677,GO:0003712,GO:0003713,GO:0043565,GO:0046982
111848087	GO:0003674
111848088	GO:0000166,GO:0005524
111848089	GO:0001784
111848090	GO:0003674
111848091	GO:0003714
111848092	
111848093	
111848094	
111848095	
111848096	
111848097	GO:0003674
111848098	
111848099	GO:0003723,GO:0003729,GO:0016787,GO:0017091,GO:0042802
111848100	GO:0005125
111848101	
111848102	GO:0003674,GO:0005102
111848104	GO:0004888,GO:0005216,GO:0005230,GO:0015464,GO:0022848,GO:0042166
111848105	GO:0004888,GO:0005216,GO:0005230,GO:0015464,GO:0022848,GO:0042166
111848106	
111848107	GO:0000166,GO:0001664,GO:0003924,GO:0005525,GO:0019001,GO:0031683,GO:0031821
111848108	GO:0004842,GO:0008270,GO:0016740,GO:0031624,GO:0046872,GO:0061630
111848109	GO:0017056
111848110	
111848111	
111848113	
111848114	GO:0015179,GO:0022857
111848118	GO:0003810,GO:0046872
111848120	GO:0003810,GO:0046872
111848121	GO:0003713,GO:0008134,GO:0035035,GO:0044212
111848122	
111848123	
111848124	GO:0003824,GO:0004588,GO:0004590
111848125	GO:0015095
111848126	GO:0003674
111848127	GO:0003676,GO:0003723,GO:0003729,GO:0003730,GO:0042803,GO:0045182
111848128	
111848129	GO:0000166,GO:0003676,GO:0004386,GO:0005524,GO:0016787
111848130	
111848131	GO:0003924,GO:0005525
111848132	GO:0003690,GO:0003700
111848133	GO:0046872
111848137	
111848138	GO:0008565,GO:0061608
111848139	GO:0003674
111848140	GO:0003674
111848141	GO:0003674
111848143	GO:0008270,GO:0046872
111848144	GO:0003824,GO:0004423,GO:0008484
111848146	GO:0000166,GO:0003824,GO:0003872,GO:0005524,GO:0016208,GO:0016301,GO:0016740,GO:0042802,GO:0042803,GO:0046872,GO:0048029,GO:0070095
111848147	GO:0004842,GO:0016740,GO:0061630
111848149	GO:0015174,GO:0015181,GO:0015189
111848150	GO:0000166,GO:0005525,GO:0016787
111848151	GO:0004553,GO:0004568,GO:0008061
111848153	GO:0000977,GO:0001078,GO:0003677,GO:0003714,GO:0008134,GO:0043565,GO:0046983,GO:1990837
111848154	GO:0000287,GO:0004749
111848155	GO:0003723,GO:0019843,GO:0042134
111848156	GO:0003674
111848158	GO:0008376,GO:0008378,GO:0008532,GO:0016740,GO:0016757
111848159	GO:0003824,GO:0004035,GO:0016787,GO:0016791
111848160	
111848161	GO:0005179
111848162	
111848164	GO:0016887
111848165	GO:0004175,GO:0030234
111848166	GO:0004930,GO:0004993,GO:0030594
111848167	GO:0000981,GO:0003677,GO:0003682,GO:0003700,GO:0043565
111848169	GO:0003676
111848170	GO:0000166,GO:0003924,GO:0005525,GO:0008017,GO:0008289,GO:0016787,GO:0070300,GO:1901612
111848171	GO:0005198,GO:0019215,GO:0030674
111848172	GO:0003676,GO:0003723,GO:0003729,GO:0003730,GO:0042803,GO:0045182
111848176	GO:0003676,GO:0003723,GO:0003729
