Pking_Entrez_geneID	GO_IDs
111847629	GO:0005783,GO:0005887,GO:0016020,GO:0016021,GO:0070765
111847631	
111847632	GO:0005576,GO:0031012
111847633	
111847634	
111847636	
111847637	GO:0005737,GO:0032449
111847638	
111847639	GO:0005737
111847640	GO:0005942
111847641	
111847642	GO:0005575
111847643	GO:0005575
111847644	GO:0016020,GO:0016021
111847645	GO:0005834,GO:0005886,GO:0016020,GO:0031680
111847647	GO:0016020,GO:0031225,GO:0046658,GO:0062023
111847648	GO:0005739,GO:0005758
111847649	
111847650	GO:0005634,GO:0005737
111847651	
111847652	GO:0016020,GO:0016021
111847653	
111847654	GO:0005634,GO:0005737,GO:0016607,GO:0035145,GO:0071013
111847655	GO:0005634,GO:0005737
111847656	GO:0005840,GO:0015935,GO:0022627
111847657	GO:0005575
111847658	GO:0016020,GO:0016021
111847659	GO:0016020,GO:0016021
111847660	
111847661	
111847662	
111847663	GO:0005887,GO:0016020,GO:0016021
111847664	
111847665	GO:0016020,GO:0016021
111847669	GO:0005576,GO:0005615,GO:0005886,GO:0016020,GO:0016021,GO:0031225,GO:0046658,GO:0062023
111847670	GO:0005604
111847671	GO:0000139,GO:0005737,GO:0005794,GO:0016020,GO:0030424,GO:0030659,GO:0031410,GO:0042995
111847672	GO:0016020,GO:0016021
111847673	GO:0016020,GO:0016021
111847675	GO:0016020,GO:0016021
111847676	GO:0005575
111847677	
111847680	GO:0005634,GO:0005667,GO:0090575
111847681	
111847682	GO:0009897,GO:0042571
111847686	GO:0016020,GO:0016021
111847687	GO:0005886,GO:0005923,GO:0016020,GO:0016021
111847688	
111847689	GO:0005783,GO:0016020,GO:0016021
111847690	GO:0005737
111847691	
111847692	
111847693	GO:0016020,GO:0016021
111847694	GO:0005576,GO:0005615
111847695	
111847705	GO:0005575
111847706	
111847708	GO:0005622
111847709	GO:0005576,GO:0005615
111847710	GO:0005575
111847711	
111847712	GO:0005575,GO:0005886,GO:0032587
111847713	GO:0005739
111847714	GO:0005739
111847715	GO:0005654
111847716	GO:0005794,GO:0016020,GO:0016021
111847717	GO:0000790,GO:0005634,GO:0048476
111847718	GO:0019005
111847719	GO:0005737,GO:0005829
111847720	GO:0005634
111847721	GO:0030286
111847722	
111847724	
111847725	GO:0000151
111847726	
111847727	GO:0005576
111847728	GO:0005886,GO:0016020,GO:0016021
111847730	GO:0005576
111847732	GO:0005886,GO:0016020,GO:0016021
111847733	GO:0005634,GO:0005737,GO:0005856
111847734	GO:0005737
111847735	GO:0005737
111847736	GO:0005737
111847737	GO:0005622
111847739	GO:0005634
111847740	GO:0016020,GO:0016021
111847741	GO:0005783,GO:0005789,GO:0016020,GO:0016021
111847742	GO:0005739,GO:0005743,GO:0016020,GO:0016021,GO:0031305
111847743	GO:0005575
111847744	GO:0005911,GO:0005913,GO:0016020,GO:0016021
111847745	GO:0005685,GO:0071004
111847746	GO:0005575
111847747	GO:0005773,GO:0005774,GO:0008021,GO:0016020,GO:0016021,GO:0033177,GO:0033179,GO:0048786
111847749	
111847750	
111847752	
111847753	
111847754	
111847756	GO:0005575
111847757	GO:0016020,GO:0016021
111847758	GO:0005575,GO:0005783
111847761	
111847762	GO:0005911,GO:0005913,GO:0016020,GO:0016021
111847763	
111847764	GO:0005737,GO:0005856,GO:0005929,GO:0030991,GO:0042995
111847765	GO:0005575
111847766	GO:0005887,GO:0016020,GO:0016021
111847767	GO:0016020,GO:0016021
111847768	
111847769	
111847770	GO:0005575,GO:0016020,GO:0016021
111847772	GO:0016020,GO:0016021
111847773	GO:0005634
111847774	GO:0016020,GO:0016021
111847775	GO:0005634,GO:0035097
111847777	
111847778	GO:0005575
111847779	
111847781	GO:0005776
111847782	
111847783	
111847784	GO:0005634,GO:0005730
111847785	
111847786	GO:0005737
111847787	GO:0005737
111847788	
111847789	
111847791	GO:0005634,GO:0005694
111847792	GO:0005886,GO:0016020,GO:0016021
111847793	GO:0005730,GO:0032040
111847794	GO:0000139,GO:0005783,GO:0005794,GO:0016020,GO:0016021
111847795	
111847796	GO:0005575
111847797	GO:0005575
111847798	GO:0005887,GO:0016020,GO:0016021
111847799	GO:0000790
111847800	GO:0016020,GO:0016021,GO:0032281,GO:0098839
111847802	GO:0005634
111847803	GO:0005737,GO:0005829,GO:0017101
111847804	
111847805	
111847806	
111847807	GO:0005739
111847808	GO:0005575
111847809	GO:0005615,GO:0005887
111847810	GO:0005634
111847811	GO:0005884,GO:0030479
111847812	GO:0005576,GO:0005634,GO:0005886,GO:0030141
111847813	
111847814	GO:0016020,GO:0016021
111847815	
111847816	
111847817	GO:0005891,GO:0016020,GO:0016021
111847818	GO:0005634
111847819	
111847820	GO:0005634
111847821	GO:0016020,GO:0016021
111847822	GO:0016020,GO:0016021
111847823	GO:0008021,GO:0016020,GO:0016021
111847824	
111847825	GO:0016020,GO:0016021
111847831	GO:0005794,GO:0005886,GO:0016020,GO:0016021
111847832	GO:0016020,GO:0016021
111847833	GO:0005783,GO:0005789,GO:0005829,GO:0016020,GO:0016021
111847834	GO:0005737,GO:0005739
111847835	GO:0000775,GO:0000776,GO:0000940,GO:0005694,GO:0005737,GO:0005856,GO:0005874,GO:0005876
111847837	
111847838	
111847839	GO:0005634,GO:0005737
111847840	GO:0005575
111847841	GO:0005737,GO:0005829,GO:0005886,GO:0016020
111847842	GO:0005634,GO:0005737,GO:0005815,GO:0005856,GO:0005874,GO:0016363
111847843	GO:0005634,GO:0005637,GO:0016020,GO:0016021
111847844	GO:0005730
111847845	
111847847	GO:0005886,GO:0016020,GO:0016021
111847848	GO:0005737
111847849	
111847851	GO:0000139,GO:0005634
111847852	GO:0000790,GO:0005634,GO:0048476
111847853	GO:0031012
111847854	
111847855	
111847857	GO:0005737,GO:0030122,GO:0030136,GO:0030479,GO:0043231
111847858	
111847859	GO:0005622,GO:0005762,GO:0005840
111847860	GO:0005829,GO:0061700
111847861	GO:0016020,GO:0030117,GO:0030131
111847862	GO:0005777,GO:0005779,GO:0016020,GO:0016021,GO:1990429
111847863	
111847864	GO:0016020,GO:0016021
111847865	GO:0005886,GO:0008021,GO:0012505,GO:0016020,GO:0016021,GO:0031201,GO:0042734,GO:0048787
111847866	GO:0005665
111847867	GO:0005575
111847868	GO:0005622
111847869	GO:0005634
111847871	GO:0031234
111847872	
111847873	
111847874	GO:0005634
111847875	GO:0005634
111847876	GO:0005634
111847877	GO:0000775,GO:0000776,GO:0000777,GO:0000781,GO:0005634,GO:0005664,GO:0005694,GO:0005721,GO:0005737,GO:0005815,GO:0005856,GO:0031933
111847878	
111847879	
111847880	GO:0016020,GO:0016021
111847883	GO:0005634
111847884	GO:0005634,GO:0005730
111847885	GO:0005886,GO:0016020,GO:0016021
111847886	GO:0005882
111847887	
111847888	GO:0005634,GO:0005663
111847889	
111847890	
111847891	GO:0005844
111847893	GO:0016020
111847896	
111847897	GO:0009897,GO:0016020,GO:0016021,GO:0043235
111847898	GO:0005657,GO:0033063
111847899	GO:0005643,GO:0016020,GO:0016021
111847901	GO:0016020,GO:0016021
111847902	GO:0005575
111847903	
111847904	GO:0005634
111847905	GO:0016020,GO:0016021
111847914	GO:0016020,GO:0016021
111847915	GO:0005634
111847916	GO:0016589
111847917	GO:0005768,GO:0005776,GO:0030139
111847918	GO:0005829,GO:0005902,GO:0005912,GO:0005913,GO:0005938,GO:0015629,GO:0016342,GO:0030057
111847919	GO:0016020,GO:0016021
111847920	GO:0016020,GO:0016021
111847921	GO:0000932,GO:0030015
111847922	GO:0016020,GO:0016021
111847923	
111847924	
111847925	
111847926	
111847928	GO:0005634
111847929	GO:0005622
111847930	
111847931	GO:0016020,GO:0016021
111847932	GO:0014069
111847933	GO:0005869
111847935	
111847936	
111847937	
111847938	
111847939	
111847940	GO:0005575
111847941	GO:0005741,GO:0016021
111847942	GO:0016012,GO:0016020,GO:0016021,GO:0042383
111847943	GO:0005634
111847944	
111847945	GO:0005634,GO:0005737,GO:0034657
111847947	
111847948	
111847949	GO:0005634,GO:0005667
111847950	GO:0005737,GO:0005768,GO:0005783,GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0043235
111847951	
111847952	
111847953	GO:0005622,GO:0005783,GO:0005794,GO:0030127,GO:0070971
111847954	GO:0000118,GO:0005634,GO:0005730
111847960	GO:0005887
111847961	GO:0005634
111847962	GO:0005575
111847963	GO:0005743,GO:0005751
111847964	GO:0005622,GO:0005737
111847965	
111847967	
111847968	
111847969	GO:0005665,GO:0005666,GO:0005736
111847970	GO:0005575
111847971	GO:0016020,GO:0016021
111847972	
111847973	GO:0005576,GO:0005581
111847975	GO:0005622,GO:0005840
111847976	
111847978	GO:0005773,GO:0005774,GO:0005929,GO:0016020,GO:0016021,GO:0042995
111847979	GO:0005886,GO:0016020,GO:0016021,GO:0030424
111847981	
111847983	GO:0005886,GO:0016020,GO:0016021,GO:0030424,GO:0043005,GO:0070382
111847984	GO:0005576,GO:0005764
111847986	GO:0005887,GO:0016020,GO:0016021
111847988	GO:0005737
111847989	GO:0016020
111847990	
111847993	GO:0005887,GO:0016020,GO:0016021
111847995	GO:0005783,GO:0005789,GO:0043231
111847996	GO:0000932,GO:0005737
111847999	GO:0005634,GO:0005737,GO:1990904
111848000	
111848001	
111848002	GO:0000439,GO:0005675
111848003	
111848004	GO:0005576,GO:0005615,GO:0034364
111848005	GO:0005615,GO:0016020,GO:0016021
111848006	GO:0005737
111848007	
111848008	GO:0005575
111848009	
111848010	GO:0005739,GO:0005759
111848011	
111848012	GO:0005634
111848013	GO:0016020,GO:0016021,GO:0045211
111848014	GO:0005634,GO:0005726,GO:0005737,GO:0005849,GO:0016607,GO:0035061,GO:0042382
111848015	GO:0005576,GO:0005615,GO:0034364
111848017	GO:0016020,GO:0016021
111848018	GO:0005634
111848019	GO:0005886,GO:0016020,GO:0016021,GO:0034707
111848020	
111848021	
111848022	
111848023	GO:0005634,GO:1990904
111848024	
111848025	
111848026	
111848027	GO:0016020,GO:0016021
111848028	GO:0005575
111848029	GO:0005618
111848030	GO:0005737
111848031	GO:0005737
111848032	
111848033	GO:0005886,GO:0032587
111848036	GO:0005737,GO:0005856,GO:0016020,GO:0016021,GO:0042995
111848039	GO:0005887,GO:0016020,GO:0016021
111848040	
111848042	GO:0005886,GO:0005887,GO:0005892,GO:0016020,GO:0016021,GO:0030054,GO:0043005,GO:0045202,GO:0045211
111848043	GO:0005622
111848044	GO:0005777,GO:0005778,GO:0016020,GO:0016021
111848046	GO:0005575,GO:0005829
111848047	GO:0005737
111848048	GO:0005615
111848049	GO:0016020,GO:0016021
111848050	GO:0014069
111848051	GO:0016020,GO:0016021
111848052	GO:0000139,GO:0005768,GO:0005794,GO:0005886,GO:0016020,GO:0016021,GO:0030054,GO:0030672,GO:0031410,GO:0032588,GO:0045202,GO:0055038
111848053	GO:0005940,GO:0015630,GO:0031105,GO:0032160
111848054	GO:0005794,GO:0016020,GO:0016021
111848055	
111848056	
111848057	GO:0005764,GO:0005765,GO:0016020,GO:0016021
111848058	GO:0005737
111848059	GO:0030896,GO:0035861
111848061	
111848062	GO:0005764,GO:0005768,GO:0016020
111848065	GO:0005886
111848066	GO:0005622,GO:0005737
111848067	
111848068	
111848069	GO:0016020,GO:0016021
111848070	GO:0005634,GO:0005737,GO:0005829
111848071	GO:0000139,GO:0005802,GO:0016020,GO:0016021
111848072	GO:0005634
111848073	GO:0005743
111848074	GO:0005886,GO:0005929,GO:0016020,GO:0016021,GO:0035869,GO:0036038,GO:0042995,GO:0060170
111848075	GO:0005634,GO:0005737,GO:0005739,GO:0005758
111848076	GO:0000421,GO:0005829
111848077	GO:0005737,GO:0005814,GO:0005829,GO:0005856,GO:0036064,GO:0042995
111848079	GO:0016020,GO:0016021
111848080	GO:0005783,GO:0016020,GO:0016021
111848081	
111848082	GO:0005739
111848083	GO:0005783,GO:0016020,GO:0016021,GO:0030176
111848084	GO:0000176,GO:0000177,GO:0000178,GO:0005634,GO:0005730,GO:0005737
111848085	GO:0005615
111848086	GO:0005634,GO:0016513,GO:0030018
111848087	GO:0031390
111848088	
111848089	GO:0005575
111848090	GO:0005575
111848091	
111848092	
111848093	
111848094	
111848095	
111848096	
111848097	GO:0005737
111848098	
111848099	GO:0005634,GO:0005737,GO:0005849,GO:0042382
111848100	GO:0005576
111848101	
111848102	GO:0009897,GO:0016020,GO:0016021
111848104	GO:0005886,GO:0005887,GO:0005892,GO:0016020,GO:0016021,GO:0030054,GO:0043005,GO:0045202,GO:0045211
111848105	GO:0005886,GO:0005887,GO:0005892,GO:0016020,GO:0016021,GO:0030054,GO:0043005,GO:0045202,GO:0045211
111848106	
111848107	GO:0005834
111848108	GO:0005634,GO:0005737,GO:0005829
111848109	GO:0005634,GO:0005643,GO:0016020,GO:0031965,GO:0034399
111848110	GO:0016020,GO:0016021
111848111	
111848113	
111848114	GO:0016020,GO:0016021
111848118	
111848120	
111848121	GO:0005669
111848122	GO:0016020,GO:0016021
111848123	GO:0016020,GO:0016021
111848124	
111848125	GO:0016020,GO:0016021
111848126	GO:0005575
111848127	GO:0005634,GO:0005737,GO:0005844,GO:0014069,GO:0030424,GO:0030426,GO:0035770,GO:0036464,GO:0043025,GO:0043197,GO:0044326,GO:0071598,GO:0098793,GO:1902737
111848128	
111848129	GO:0016020,GO:0016021
111848130	
111848131	GO:0000139,GO:0005789
111848132	GO:0005634,GO:0008023,GO:0032783
111848133	
111848137	
111848138	GO:0005634,GO:0005737
111848139	GO:0000776
111848140	GO:0005777,GO:0005778,GO:0016020,GO:0016021,GO:0031410
111848141	GO:0005575
111848143	
111848144	GO:0005737
111848146	GO:0005634,GO:0005737,GO:0005945,GO:0016324,GO:0097228
111848147	GO:0005634,GO:0005737,GO:0005886,GO:0016020,GO:0045121
111848149	GO:0005765,GO:0016020,GO:0016021
111848150	GO:0005634,GO:0005737,GO:0005783,GO:0005829,GO:0015030
111848151	GO:0005575
111848153	GO:0005634
111848154	GO:0005575
111848155	GO:0005634,GO:0005730,GO:0030687
111848156	GO:0005575
111848158	GO:0000139,GO:0005783,GO:0005794,GO:0016020,GO:0016021
111848159	GO:0005575
111848160	
111848161	GO:0005576
111848162	
111848164	GO:0016020,GO:0016021
111848165	GO:0000502,GO:0005634,GO:0008540,GO:0016020,GO:0016021,GO:0034515
111848166	GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0030425
111848167	GO:0005634,GO:0005667,GO:0005737,GO:0044798
111848169	GO:0005575
111848170	GO:0005737,GO:0005739,GO:0005743,GO:0005758,GO:0016020,GO:0016021,GO:0031966
111848171	GO:0001533,GO:0005737,GO:0005856,GO:0005882,GO:0016020
111848172	GO:0005634,GO:0005737,GO:0005844,GO:0014069,GO:0030424,GO:0035770,GO:0036464,GO:0043025,GO:0043197
111848176	GO:0005634,GO:0005737,GO:0071014,GO:1990904
111848177	GO:0000139,GO:0005783,GO:0005789,GO:0005794,GO:0016020,GO:0016021
111848178	GO:0016020,GO:0016021
111848179	
111848180	
111848184	
111848186	
111848187	
111848189	GO:0005887
111848190	GO:0005763,GO:0005840
111848191	GO:0005634
111848192	GO:0005634
111848193	GO:0016020,GO:0016021
111848194	GO:0005576,GO:0005581
111848195	GO:0005829
111848196	GO:0005783,GO:0005789,GO:0043231
111848197	GO:0005743,GO:0005751
111848198	GO:0005777
111848199	GO:0005634,GO:0005737,GO:0016020,GO:0016021,GO:0031965,GO:0071595
111848200	
111848201	
111848202	GO:0005634
111848203	
111848204	GO:0005634,GO:1990904
111848205	
111848206	
111848207	GO:0005886,GO:0005887,GO:0016020,GO:0016021
111848208	
111848209	GO:0000139,GO:0005794,GO:0016020,GO:0016021
111848210	GO:1990879
111848211	GO:0005886,GO:0016020,GO:0016021,GO:0030424
111848212	
111848214	GO:0036064
111848215	GO:0016020,GO:0016021
111848218	GO:0005634,GO:0005737,GO:1990904
111848219	GO:0000932,GO:0005737
111848220	
111848221	GO:0005575
111848222	
111848223	
111848226	GO:0031201,GO:0043195
111848227	
111848231	
111848232	GO:0005669
111848233	GO:0005737,GO:0005886,GO:0016020
111848236	
111848238	GO:0005634,GO:0005783,GO:0016020,GO:0016021,GO:0030867,GO:0031965
111848239	GO:0005764,GO:0005765,GO:0005768,GO:0016020,GO:0016021,GO:0031902
111848241	GO:0005634
111848242	GO:0005737
111848243	
111848244	
111848245	GO:0016020,GO:0016021
111848246	GO:0005575
111848247	GO:0005737,GO:0005814,GO:0005856,GO:0097546
111848248	GO:0005794,GO:0016020,GO:0016021
111848249	GO:0005829
111848250	GO:0005575
111848251	GO:0005634,GO:0005737
111848252	
111848253	GO:0005783,GO:0005789,GO:0016020,GO:0016021
111848254	GO:0005739
111848255	GO:0005737,GO:0030426,GO:0043005
111848256	
111848257	GO:0005576,GO:0005615
111848258	GO:0005737,GO:0005829,GO:0016020,GO:0016021
111848260	GO:0005737,GO:0005856,GO:0005886,GO:0016020,GO:0016324,GO:0030175,GO:0042995,GO:0060171
111848261	GO:0005634,GO:0005654,GO:0005737,GO:0016605
111848262	
111848263	
111848264	GO:0005737,GO:0005829,GO:0005856,GO:0005886,GO:0016020,GO:0030659,GO:0031410,GO:0048471
111848265	GO:0005794
111848267	GO:0005634
111848268	
111848269	GO:0005634
111848270	GO:0005634
111848271	GO:0005575
111848273	GO:0005615,GO:0005887,GO:0016020,GO:0016021
111848275	GO:0016020,GO:0016021
111848276	
111848277	
111848278	GO:0005886,GO:0016020,GO:0016021,GO:0045121
111848280	
111848281	GO:0016020,GO:0016021
111848282	GO:0005665,GO:0005666,GO:0005736
111848283	GO:0005737,GO:0010494,GO:1990904
111848284	GO:0016020,GO:0016021
111848285	GO:0016021
111848286	GO:0016021
111848287	GO:0005634,GO:0005737
111848288	GO:0016020,GO:0016021
111848289	GO:0005737
111848291	GO:0005834,GO:0031526
111848292	
111848293	GO:0005911,GO:0005913,GO:0016020,GO:0016021
111848294	GO:0005575,GO:0005634,GO:0005737,GO:0005829,GO:1990904
111848295	GO:0016020,GO:0016021
111848296	
111848297	GO:0005739
111848298	GO:0005576,GO:0005777,GO:0005778,GO:0005783,GO:0005886,GO:0016020,GO:0016021
111848299	GO:0005891,GO:0016020,GO:0016021,GO:0032281,GO:0098839
111848300	
111848301	GO:0005887,GO:0016020,GO:0016021
111848302	
111848307	GO:0005886
111848311	GO:0016020,GO:0016021
111848312	GO:0005891,GO:0016020,GO:0016021
111848313	GO:0005634,GO:0005737,GO:0005819,GO:0005856,GO:0097361
111848314	GO:0005783,GO:0005789,GO:0005794,GO:0016020,GO:0016021
111848315	
111848316	
111848317	GO:0000176,GO:0000178,GO:0005730,GO:0005737
111848318	GO:0005737
111848319	GO:0016020,GO:0016021
111848320	GO:0016020
111848321	
111848322	
111848324	GO:0005737
111848325	GO:0043240
111848326	GO:0005634,GO:0005737,GO:0005876
111848327	
111848328	
111848329	
111848330	GO:0016020,GO:0016021
111848331	GO:0016020,GO:0016021
111848332	GO:0005789,GO:0016020,GO:0016021
111848333	GO:0005622
111848334	
111848335	GO:0016020,GO:0016021
111848336	GO:0005634,GO:0005654,GO:0005730
111848338	
111848339	GO:0005634,GO:0005654,GO:0016581
111848340	GO:0005622
111848341	
111848342	GO:0008076,GO:0016020,GO:0016021
111848343	GO:0005737
111848344	GO:0005829
111848345	GO:0005746,GO:0016020,GO:0016021,GO:0097249
111848347	GO:0005886,GO:0016020,GO:0016021,GO:0070382
111848348	GO:0005634,GO:0005737
111848349	GO:0005615
111848350	GO:0005634,GO:0005681,GO:0005737,GO:0015030,GO:0016607
111848351	GO:0005886,GO:0016020,GO:0016021,GO:0016323,GO:0048471
111848352	GO:0005886,GO:0016020,GO:0046930
111848353	GO:0005576,GO:0005615
111848354	
111848355	GO:0005576,GO:0005615
111848356	GO:0016020,GO:0016021
111848357	GO:0005634,GO:0016020,GO:0016021
111848358	GO:0005575
111848359	GO:0005575
111848360	GO:0009986,GO:0016020,GO:0016021
111848362	GO:0005739
111848363	GO:0005886,GO:0005887,GO:0016020,GO:0016021
111848364	
111848367	
111848368	GO:0005634,GO:0005737,GO:0016020,GO:0016021,GO:0043005
111848369	GO:0016020,GO:0016021
111848370	GO:0005576,GO:0016020
111848371	GO:0005575
111848372	GO:0015629,GO:0030018
111848373	GO:0005737
111848374	GO:0005856,GO:0014069,GO:0044853
111848377	GO:0005737,GO:0005856
111848378	GO:0030127
111848379	
111848380	GO:0005634,GO:0015629,GO:0030018
111848381	GO:0016020,GO:0016021
111848382	
111848383	GO:0005575
111848385	GO:0016020,GO:0016021
111848387	GO:0005635,GO:0005740,GO:0005741,GO:0005783,GO:0016021
111848388	
111848389	GO:0005762
111848390	
111848391	
111848392	
111848393	
111848394	GO:0005634,GO:0005667
111848395	GO:0016020,GO:0016021
111848396	
111848397	GO:0005737
111848399	
111848400	GO:0016020,GO:0016021
111848401	
111848402	GO:0005739
111848403	GO:0016020,GO:0016021,GO:0033179
111848404	GO:0016020,GO:0016021
111848405	GO:0005634,GO:0005829,GO:0043186
111848406	GO:0005634
111848408	GO:0005634
111848411	GO:0005634,GO:0005730,GO:0030686
111848412	GO:0005887,GO:0016020,GO:0016021
111848413	GO:0005737
111848414	
111848415	GO:0005576,GO:0005615,GO:0016020,GO:0016021
111848416	GO:0005887,GO:0016020,GO:0016021,GO:0043235,GO:0070724
111848417	GO:0016020,GO:0016021
111848418	GO:0005737,GO:0005783,GO:0043231
111848420	GO:0005737,GO:0005813,GO:0005856,GO:0005874,GO:0030496
111848421	GO:0016020,GO:0016021
111848422	GO:0005576,GO:0005615,GO:0031012
111848423	GO:0005829
111848424	GO:0005764,GO:0016020,GO:0016021
111848425	GO:0005634,GO:0005737,GO:0005856
111848426	GO:0005575
111848427	GO:0000145
111848428	GO:0016020,GO:0016021
111848429	
111848430	GO:0016020,GO:0016021
111848431	GO:0016020,GO:0016021,GO:0030173
111848433	GO:0005737,GO:0043005
111848434	
111848435	GO:0016020,GO:0016021
111848436	
111848437	GO:0005576,GO:0005615
111848440	GO:0005575
111848441	GO:0005739,GO:0016020,GO:0016021,GO:0031966
111848442	GO:0000139,GO:0005622,GO:0005634,GO:0005737,GO:0005794,GO:0005813,GO:0005856,GO:0005876,GO:0005881,GO:0015630,GO:0016020,GO:0030496,GO:0032391,GO:0042995
111848443	GO:0005634,GO:0005694
111848444	GO:0005634
111848445	GO:0005634,GO:0005737,GO:0005829
111848446	
111848447	GO:0005737
111848448	GO:0005887,GO:0016020,GO:0016021
111848449	GO:0005886,GO:0016020,GO:0016021,GO:0016324,GO:0043235
111848450	
111848451	GO:0005622,GO:0005737,GO:0005856,GO:0005886
111848452	GO:0001750,GO:0005887,GO:0016020,GO:0016021
111848453	GO:0005576
111848454	GO:0005887,GO:0016020,GO:0016021
111848455	GO:0005829
111848456	GO:0005634
111848457	GO:0005829,GO:0019898,GO:0034045
111848459	
111848460	GO:0005737
111848461	GO:0000228,GO:0005634,GO:0032300,GO:0032301,GO:0032302
111848462	GO:0005622
111848463	
111848464	GO:0005622
111848465	GO:0005622
111848467	GO:0005575
111848468	GO:0005575
111848469	GO:0016020,GO:0016021
111848470	GO:0005634,GO:0005737
111848471	GO:0005783,GO:0016020,GO:0016021,GO:0030176
111848472	
111848474	GO:0005615,GO:0005887,GO:0016020,GO:0016021
111848475	GO:0005737,GO:0005783,GO:0043231
111848476	
111848477	
111848480	GO:0002178
111848481	GO:0005829,GO:0005952
111848482	
111848483	
111848484	GO:0005739,GO:0005768,GO:0005794,GO:0005802,GO:0005886,GO:0005887,GO:0016020,GO:0030054,GO:0030425,GO:0031083,GO:0031410,GO:0035838,GO:0042734,GO:0042995,GO:0043005,GO:0043025,GO:0044231,GO:0045121,GO:0045202
111848485	GO:0005622,GO:0005634,GO:0005737
111848486	GO:0005575,GO:0005794
111848487	GO:0005576
111848488	GO:0000138,GO:0005797,GO:0016020
111848489	GO:0016020,GO:0016021
111848490	GO:0005576
111848491	GO:0005634
111848492	
111848493	
111848495	
111848498	GO:0000164,GO:0001917,GO:0005634,GO:0005737,GO:0042622
111848499	GO:0005634,GO:0005829
111848500	GO:0005737,GO:0005929,GO:0034464,GO:0042995
111848501	GO:0005576,GO:0005615
111848503	GO:0016020
111848504	
111848505	
111848506	GO:0005575
111848507	GO:0035145
111848508	GO:0005654,GO:0016020,GO:0016021,GO:0030176,GO:0030425,GO:0032584,GO:0055038,GO:0071782
111848509	GO:0005737,GO:0005786
111848510	GO:0005575
111848511	
111848512	
111848515	
111848516	GO:0005739,GO:0016020,GO:0016021,GO:0031966
111848517	GO:0001917,GO:0002141,GO:0002142,GO:0005886,GO:0032391,GO:0032420,GO:0032426
111848519	
111848520	
111848521	GO:0016020,GO:0016021
111848522	GO:0000159,GO:0005737,GO:0005829
111848523	GO:0005575
111848524	GO:0016020
111848525	GO:0005575
111848526	GO:0005634,GO:0005737
111848528	GO:0005622
111848538	GO:0005634
111848539	GO:0016020,GO:0016021
111848540	GO:0005887,GO:0016020,GO:0016021
111848541	GO:0016020,GO:0016021
111848542	GO:0005575
111848543	GO:0016020,GO:0016021
111848545	GO:0016020,GO:0016021
111848546	GO:0005615,GO:0016020,GO:0016021
111848547	GO:0000813
111848548	GO:0005575
111848549	GO:0016020,GO:0016021
111848550	GO:0005737,GO:0005829
111848551	GO:0005634,GO:0016514
111848552	GO:0016020,GO:0016021
111848553	GO:0005739,GO:0005743,GO:0016020,GO:0031314
111848554	GO:0005634
111848555	GO:0019185
111848556	GO:0005575,GO:0005737
111848557	GO:0005575
111848558	GO:0022625
111848561	GO:0005737
111848562	
111848563	
111848564	GO:0016020,GO:0030659,GO:0031410
111848565	GO:0019897
111848566	GO:0005770,GO:0005794
111848567	GO:0005576,GO:0005615
111848568	
111848569	GO:0012505,GO:0016020
111848570	GO:0000796,GO:0000799
111848571	
111848572	
111848573	
111848574	GO:0005576
111848575	GO:0005634
111848576	
111848578	
111848579	GO:0005887,GO:0016020,GO:0016021
111848581	GO:0005887,GO:0016020,GO:0016021
111848582	GO:0005765,GO:0016020,GO:0016021
111848583	GO:0000502,GO:0005737,GO:0008541,GO:0031595
111848584	GO:0005575
111848585	GO:0005634,GO:0016020,GO:0016021
111848586	
111848587	
111848588	
111848589	
111848590	GO:0032991
111848591	
111848592	
111848593	
111848595	
111848596	GO:0016020,GO:0016021
111848598	GO:0016020,GO:0016021
111848599	
111848600	GO:0005575
111848601	GO:0005634
111848603	GO:0005783,GO:0016020,GO:0016021
111848604	GO:0005575
111848605	GO:0016020,GO:0016021
111848606	GO:0005764,GO:0005765,GO:0005768,GO:0010008
111848607	GO:0005737
111848608	GO:0005789,GO:0016020,GO:0016021
111848609	GO:0000118,GO:0005634,GO:0005737,GO:0016363
111848610	GO:0005575,GO:0005737
111848612	GO:0005886,GO:0016020,GO:0016021
111848618	
111848619	GO:0005634
111848620	GO:0016020,GO:0016021
111848621	GO:0005576,GO:0005615
111848622	GO:0005615,GO:0031012
111848623	
111848624	
111848625	GO:0005634,GO:0005635,GO:0005737,GO:0005783,GO:0005789,GO:0016020,GO:0016021,GO:0031090,GO:0043231
111848626	GO:0018444
111848627	GO:0030686
111848628	
111848629	
111848630	
111848632	GO:0005615,GO:0005886,GO:0016020,GO:0016021
111848633	GO:0008305,GO:0016020,GO:0016021
111848634	
111848635	
111848636	GO:0005834,GO:0005886,GO:0016020
111848637	GO:0005634,GO:0090575
111848638	GO:0000123,GO:0000790,GO:0005634
111848639	GO:0000502,GO:0008541
111848640	GO:0005575,GO:0005783
111848641	
111848642	GO:0000502,GO:0008541
111848643	
111848644	
111848645	GO:0005634,GO:0005730,GO:0005847,GO:0016607
111848647	GO:0005783,GO:0016020,GO:0016021
111848648	GO:0005765,GO:0016020,GO:0016021
111848649	
111848650	GO:0016020,GO:0016021
111848651	GO:0005634,GO:0016592
