Pking_Entrez_geneID	GO_IDs
111844627	
111844628	GO:0006355,GO:0021521
111844629	
111844630	GO:0006468,GO:0016310
111844631	GO:0000122
111844632	GO:0007166
111844634	GO:0000226,GO:0006915,GO:0007409,GO:0016358
111844635	
111844637	GO:0001708,GO:0007026,GO:0007389,GO:0016055,GO:0016477,GO:0030178,GO:0045595,GO:0045732,GO:0090090
111844638	
111844639	GO:0006811,GO:0006812,GO:0006829,GO:0055085
111844640	GO:0008152,GO:0017183
111844641	GO:0006511,GO:0016579,GO:1904888
111844642	
111844643	GO:0006511,GO:0016579,GO:1904888
111844645	
111844646	GO:0001525,GO:0001568,GO:0001570,GO:0003007,GO:0003160,GO:0006351,GO:0006355,GO:0006357,GO:0007275,GO:0007507,GO:0019827,GO:0030097,GO:0030099,GO:0030154,GO:0030218,GO:0030878,GO:0035050,GO:0035162,GO:0045603,GO:0048368,GO:0048823,GO:0048844,GO:0060214,GO:0060215,GO:0060216,GO:0060217
111844647	GO:0008150
111844648	
111844649	GO:0030097
111844650	GO:0008033,GO:0030488
111844651	GO:0045214,GO:0055008,GO:0060047
111844652	
111844654	GO:0045454,GO:0055114
111844655	GO:0000280,GO:0007049,GO:0007052,GO:0007099,GO:0007283,GO:0040016,GO:0051298
111844656	GO:0055085
111844657	GO:0006886,GO:0006906,GO:0016192,GO:0042147,GO:0048193,GO:0048278
111844658	GO:0010951,GO:0030193,GO:0071391,GO:2000266
111844660	GO:0000186,GO:0007186,GO:0008343,GO:0009267,GO:0032099
111844661	GO:0007163,GO:0060341
111844662	GO:0007165,GO:0048666,GO:0061551
111844663	GO:0006396
111844666	GO:0006629,GO:0008152,GO:0008654
111844667	GO:0006508
111844669	
111844670	GO:0035556
111844672	
111844673	GO:0001501,GO:0007411,GO:0030198,GO:0030199,GO:0030903,GO:0048706
111844674	
111844675	GO:0008150
111844676	GO:0000413,GO:0006457
111844677	GO:0006836
111844678	GO:0006355,GO:0048701
111844679	GO:0002244,GO:0021510,GO:0060216,GO:0061053
111844680	
111844681	GO:0008150
111844682	
111844683	GO:0007050,GO:0007346,GO:0007519,GO:0010165,GO:0016310,GO:0035904,GO:0035914,GO:0072331
111844684	
111844687	GO:0007018,GO:0007411,GO:0019896,GO:0048489,GO:0098971,GO:1990535
111844688	GO:0006468,GO:0007172,GO:0008104,GO:0016310
111844689	GO:0006811,GO:0006814,GO:0070207,GO:0071467
111844690	
111844691	GO:0007186
111844692	GO:0006355,GO:0006357,GO:0006366,GO:0006954,GO:0030154,GO:0030855
111844693	
111844694	
111844695	GO:0035556
111844696	GO:0005975,GO:0006072,GO:0006116,GO:0046168,GO:0055114
111844697	GO:0005975,GO:0006099,GO:0006108,GO:0019752,GO:0055114
111844699	GO:0006397
111844700	GO:0031099,GO:0043388,GO:0043697,GO:0060538,GO:0070654
111844701	GO:0008150
111844702	
111844703	GO:0007166
111844704	
111844705	GO:0042391,GO:0050982,GO:0071260
111844706	GO:0006955,GO:0050829
111844707	GO:0007165,GO:0007186,GO:0007188,GO:0007191
111844708	GO:0036269
111844709	GO:0000281,GO:0007034,GO:0010458,GO:0015031,GO:0031468,GO:0090148
111844710	GO:0000212,GO:0000226,GO:0000278,GO:0006468,GO:0007049,GO:0007052,GO:0007098,GO:0007100,GO:0016310,GO:0032465,GO:0051321
111844712	GO:0000165,GO:0000186,GO:0006468,GO:0007254,GO:0007257,GO:0016310,GO:0046777
111844713	GO:0006913
111844714	GO:0008150
111844715	GO:0000165,GO:0006468,GO:0007165,GO:0016310,GO:0035556,GO:0060389,GO:1900108
111844716	
111844717	GO:0006412
111844718	GO:0006886,GO:0032482
111844719	GO:0008150
111844720	GO:0060319
111844721	GO:0002082,GO:0034551,GO:0050796,GO:0070131,GO:1903364,GO:2001014
111844722	GO:0008150
111844723	GO:0007155,GO:0007156,GO:0007165,GO:0007166,GO:0007186,GO:0008104,GO:0021754,GO:0055113,GO:0098609
111844724	GO:0006886,GO:0008333,GO:0032482,GO:0090385
111844726	GO:0006836
111844727	GO:0000413,GO:0061077
111844728	
111844729	GO:0006836,GO:0015734
111844730	GO:0001501,GO:0006811,GO:0006816,GO:0048706,GO:0051209,GO:0055085,GO:0070588
111844732	
111844733	
111844734	GO:0007264
111844735	GO:0000381,GO:0045292
111844736	
111844737	GO:0035556
111844738	GO:0006915
111844739	GO:0008150
111844740	GO:0031175,GO:0071542
111844741	GO:0006911
111844742	GO:0007269
111844745	
111844746	
111844747	GO:0006596,GO:0033387
111844748	GO:0008150
111844750	GO:0006470,GO:0016311
111844751	GO:0006357
111844752	GO:0007016,GO:0007519,GO:0007525,GO:0016203,GO:0033292,GO:0043113,GO:0048741,GO:0048747
111844753	GO:0006412,GO:0006413
111844754	
111844755	GO:0006364
111844756	GO:0051298,GO:0071539,GO:0090222
111844757	GO:0006915,GO:0008630,GO:0042981,GO:0043066,GO:0043154,GO:0097192,GO:2001243
111844758	GO:0001666,GO:0006778,GO:0006782,GO:0006783,GO:0008152,GO:0009058,GO:0020027,GO:0030218,GO:0033014,GO:0035162,GO:0042541,GO:0048821
111844759	GO:0000122,GO:0001525,GO:0001569,GO:0006412,GO:0006418,GO:0006434,GO:0016525,GO:1903671,GO:1904046
111844764	
111844765	GO:0007166
111844767	GO:0006869,GO:0055085
111844769	
111844772	
111844776	GO:0007519,GO:0007626,GO:0030239,GO:0060047
111844777	GO:0046599
111844778	
111844779	GO:0008150
111844780	
111844781	GO:0006470,GO:0016311
111844783	
111844784	
111844785	
111844786	GO:0006695,GO:0010873,GO:0019433,GO:0032374,GO:0033344,GO:0033700,GO:0034372,GO:0034380,GO:0042157,GO:0042632,GO:0043691,GO:0046889
111844787	GO:0000278,GO:0006888,GO:0007094
111844788	GO:0006086,GO:0006090,GO:0008152,GO:0009583,GO:0050908
111844789	GO:0070475
111844790	GO:0030150,GO:0055085
111844791	GO:0071569,GO:1990592
111844792	GO:0007076,GO:0010032,GO:0051304
111844793	GO:0007520
111844794	GO:0007155,GO:0021961
111844795	GO:0006468,GO:0032007,GO:0035556,GO:0042149
111844796	
111844797	
111844798	
111844800	GO:0006351,GO:0006355,GO:0016567,GO:0032481,GO:0050767
111844801	
111844802	
111844803	GO:0006811,GO:0007165,GO:0007268,GO:0034220,GO:0042391,GO:0050877
111844804	GO:0006511,GO:0016579,GO:0021551,GO:0031647
111844805	GO:0006811,GO:0007165,GO:0007268,GO:0034220,GO:0042391,GO:0050877
111844806	GO:0016055,GO:0060070
111844807	GO:0006886,GO:0015031,GO:0042147
111844808	GO:0007165,GO:0007264
111844809	GO:0006355
111844810	GO:0001878,GO:0008610,GO:0016126,GO:0033490,GO:0055114
111844811	
111844812	
111844813	GO:0019221
111844814	GO:0008150,GO:0055107
111844818	
111844819	GO:0008152
111844821	GO:0008150
111844822	GO:0006508,GO:0030216
111844823	GO:0006355
111844824	GO:0009966,GO:0030154,GO:0038083,GO:0042127
111844825	GO:0008150
111844826	GO:0006351,GO:0006355,GO:0006357,GO:0045944
111844828	
111844829	GO:0008150
111844830	GO:0008150
111844831	GO:0000398
111844832	GO:0008150
111844833	GO:0005975
111844834	
111844835	GO:0006470
111844837	
111844838	
111844839	GO:0007165,GO:0007186,GO:0035025,GO:0051482
111844840	
111844841	
111844842	GO:0006508,GO:0030574
111844843	GO:0006351,GO:0006355,GO:0006367,GO:0045944
111844844	
111844845	
111844850	
111844852	GO:0006508,GO:0006518,GO:0006627
111844853	GO:0002040,GO:0014045,GO:0043123,GO:0046330,GO:0048916,GO:0048922
111844854	GO:0006355,GO:0045892,GO:0048856
111844855	GO:0006355,GO:0045892,GO:0048856
111844856	GO:0017186
111844857	GO:0001944,GO:0001953,GO:0006935,GO:0006955,GO:0007368,GO:0008152,GO:0008284,GO:0010634,GO:0021536,GO:0030334,GO:0030900,GO:0030901,GO:0034638,GO:0045765,GO:0048709,GO:0048714,GO:0050731,GO:0050848,GO:0051216,GO:0051894,GO:0060215,GO:0060217,GO:0060271,GO:0060326,GO:0061371,GO:0070121,GO:0071276,GO:0071392,GO:1900026,GO:1903165,GO:2000394
111844858	GO:0006355,GO:0045892,GO:0048856
111844859	GO:0006508,GO:0006509,GO:0030163,GO:0050435,GO:0097324
111844860	GO:0006508
111844861	GO:0016310,GO:0032958
111844862	GO:0008150
111844863	GO:0000122,GO:0006355,GO:0006954,GO:0007249,GO:0034097,GO:0038061,GO:0045944,GO:0051092
111844864	GO:0006886,GO:0015031,GO:0016192
111844865	GO:0006886,GO:0015031,GO:0030100,GO:0032482
111844866	GO:0006469,GO:0032007,GO:0035556
111844867	GO:0007165
111844868	GO:0006357,GO:0007010,GO:0008360
111844869	GO:0000278,GO:0048568,GO:0060041
111844870	
111844871	
111844872	GO:0010923
111844873	
111844874	GO:0002088,GO:0051056
111844875	
111844876	GO:0006508
111844877	
111844878	GO:0008150
111844879	GO:0006260,GO:0006275,GO:0007049,GO:0007064,GO:0034088
111844880	
111844881	GO:0060047
111844882	
111844883	GO:0055114
111844884	GO:0003272,GO:0006468,GO:0016310,GO:0089700
111844885	GO:0001558,GO:0007155,GO:0007492,GO:0030903,GO:0031099,GO:0043009,GO:0060548
111844886	GO:0001570,GO:0014706,GO:0030198,GO:0048747,GO:0060049
111844887	
111844888	GO:0006954,GO:0007165,GO:0007186,GO:0007189,GO:0007204
111844890	GO:0006897,GO:0007015,GO:0007163,GO:0007264,GO:0007266,GO:0008360,GO:0030031,GO:0030036,GO:0032488
111844891	GO:0007275,GO:0030154
111844892	GO:0008150
111844893	GO:0006355,GO:0006357
111844894	GO:0006355
111844895	GO:0007155,GO:0007156,GO:0007399,GO:0007411,GO:0070593
111844897	
111844898	GO:0048545,GO:0055085
111844899	GO:0006888,GO:0016192
111844900	GO:0000165,GO:0006468,GO:0007257,GO:0016310
111844901	GO:0007165,GO:0007186
111844902	GO:0000077,GO:0000723,GO:0006281,GO:0006974,GO:0008630,GO:0010212,GO:0010389,GO:0016310,GO:0016572,GO:0090399,GO:1904262
111844903	GO:0008150
111844904	GO:0006508
111844906	
111844907	
111844908	
111844909	GO:0010862,GO:0030509,GO:0030513,GO:0042981,GO:0043408,GO:0048468,GO:0060395
111844913	
111844914	
111844915	
111844917	GO:0006357,GO:0050684
111844918	GO:0071108
111844919	GO:0007275
111844920	GO:0001756,GO:0007369,GO:0008630,GO:0019722,GO:0042981,GO:0043066,GO:0051279,GO:0090504,GO:0097192
111844921	
111844922	
111844923	
111844924	
111844925	GO:0006511,GO:0007032,GO:0007265,GO:0016579,GO:0070536,GO:0071108
111844926	
111844927	GO:0000160,GO:0006355,GO:0007165
111844928	
111844929	GO:0001666,GO:0003208,GO:0006351,GO:0006355,GO:0007165,GO:0007411,GO:0007420,GO:0021536,GO:0021591,GO:0021979,GO:0045893,GO:0048798,GO:0071542,GO:0072576,GO:0098609
111844930	GO:0006537,GO:0006541,GO:0006543
111844931	GO:0006520,GO:0007268,GO:0007411,GO:0007420,GO:0009416,GO:0019752
111844932	GO:0008152
111844933	GO:0006376,GO:0006397,GO:0008380
111844934	
111844935	
111844936	GO:0008150,GO:0034453
111844937	
111844938	GO:0006601
111844939	GO:0006812,GO:0006829,GO:0010043,GO:0055085,GO:0061088,GO:0071577
111844940	
111844941	GO:0021628,GO:0071699
111844942	GO:0006897
111844943	
111844944	GO:0008152
111844945	GO:0007045,GO:0007229,GO:0007517,GO:0070831
111844946	GO:0008152
111844948	GO:0042256
111844954	GO:0006869,GO:0042981
111844955	GO:0055085
111844956	
111844957	GO:0006486
111844958	GO:0055114
111844959	GO:0007155,GO:0007417
111844960	GO:0008152,GO:0055114
111844962	
111844963	GO:0003007,GO:0008593,GO:0033339,GO:0050650,GO:0060041,GO:0060042,GO:0060536,GO:0060876
111844964	GO:0003151,GO:0007155,GO:0007417
111844965	GO:0001525,GO:0007165,GO:0035556
111844966	
111844968	GO:0008150
111844969	GO:0045892,GO:1903507
111844970	GO:0008543
111844972	GO:0000079,GO:0000278,GO:0007088,GO:0008284,GO:0045787
111844973	GO:0007165
111844974	GO:0008150,GO:0046928
111844975	
111844976	GO:0001756,GO:0006351,GO:0006355,GO:0007507,GO:0010628,GO:0030239,GO:0045944
111844978	
111844979	GO:0001889,GO:0006351,GO:0006355,GO:0030154,GO:0035622,GO:0045944
111844980	
111844981	GO:0001755,GO:0007035,GO:0030100,GO:0090263,GO:1901546
111844982	GO:0045162
111844983	GO:0000226,GO:0007409,GO:0016358
111844984	GO:0000077,GO:0045944
111844985	GO:0000226,GO:0007020,GO:0031122,GO:0042670,GO:0051321,GO:0051415,GO:0060221,GO:0090307
111844986	GO:0090263
111844987	
111844988	GO:0001946,GO:0006351,GO:0006355,GO:0060838,GO:0060841,GO:0060852
111844992	GO:0006508
111844993	
111844994	GO:0006886,GO:0030433,GO:0030968,GO:0030970
111844995	GO:0006355
111844996	
111844997	GO:0007165,GO:0043087
111844998	
111844999	GO:0001666,GO:0032793,GO:0045944,GO:0051289
111845000	GO:0001934,GO:0003007,GO:0006468,GO:0007169,GO:0007507,GO:0009952,GO:0009968,GO:0016310,GO:0021522,GO:0030154,GO:0031076,GO:0031101,GO:0042593,GO:0043009,GO:0043010,GO:0043066,GO:0046777,GO:0048009,GO:0048752,GO:0070374
111845001	GO:0006508,GO:0006509,GO:0007219
111845002	
111845003	
111845004	GO:0006559,GO:0006572,GO:0008152,GO:0009072,GO:1902000
111845005	GO:0008150
111845006	GO:0009396,GO:0035999
111845007	GO:0007030,GO:0015914,GO:0045332
111845008	
111845009	GO:0006511,GO:0021501,GO:0055113
111845011	GO:0006740,GO:0055114,GO:1902600
111845012	GO:0008150
111845014	GO:0001755,GO:0030335,GO:0048843,GO:0050919,GO:0071526
111845015	GO:0015031,GO:0016192,GO:0045010
111845017	
111845018	
111845019	GO:0043162
111845020	GO:0006508
111845021	
111845022	GO:0007154,GO:0007507,GO:0055003
111845023	GO:0008150,GO:0019216
111845024	GO:0001501,GO:0001503,GO:0002027,GO:0003014,GO:0006468,GO:0006582,GO:0006811,GO:0006812,GO:0007346,GO:0010960,GO:0010961,GO:0030318,GO:0031017,GO:0034220,GO:0046928,GO:0048066,GO:0050678,GO:0050909,GO:0051262,GO:0055085,GO:0070838,GO:0072507
111845025	
111845026	
111845027	GO:0010468
111845028	GO:0035556,GO:0060047
111845029	GO:0003094,GO:0032835
111845030	
111845032	
111845033	GO:0000209,GO:0006511,GO:0016567,GO:0043161,GO:0045732,GO:0045746,GO:0048814,GO:0098508,GO:2000650
111845034	GO:0006468
111845035	GO:0010975,GO:0030509,GO:0048681
111845036	
111845037	GO:0006468,GO:0010468,GO:0016310,GO:0035556,GO:0071310
111845038	GO:0042981
111845039	GO:0006351,GO:0006355,GO:0006368,GO:0007507,GO:0014032,GO:0016570,GO:0021529,GO:0021782,GO:0030318,GO:0032968,GO:0048701,GO:0050936
111845040	GO:0006936,GO:0030036,GO:0030239,GO:0048821,GO:0051694
111845044	
111845045	
111845046	
111845047	GO:0003341,GO:0060271,GO:0060287,GO:0070986
111845048	
111845049	
111845050	
111845051	GO:0045666,GO:0045944
111845052	GO:0061158
111845053	
111845054	GO:0016567,GO:0035556
111845055	GO:0035023,GO:0035556
111845056	GO:0061158
111845057	GO:0007268,GO:0055085
111845058	GO:0006457,GO:0034976,GO:0045454
111845059	GO:0006629,GO:0016042,GO:0032570,GO:0043401,GO:0044255,GO:0046464,GO:0048240,GO:0051792,GO:0051793
111845060	
111845061	GO:0006811,GO:0006829,GO:0030001,GO:0055085,GO:0071577
111845062	
111845063	GO:0007601,GO:0007634,GO:0009416
111845064	GO:0006904,GO:0007275,GO:0015031,GO:0016192,GO:0035622
111845065	
111845066	GO:0008150
111845067	GO:0006811,GO:0006884,GO:0010107,GO:0035725,GO:0055064,GO:0055075,GO:0055085,GO:1902476
111845068	GO:0008150
111845069	
111845070	
111845071	
111845072	GO:0006508,GO:0043171
111845073	
111845074	GO:0008150
111845075	GO:0060216,GO:2000815
111845076	GO:0006811,GO:0030318,GO:0043473,GO:0048021,GO:0048066,GO:0055085,GO:0097324
111845078	GO:0005975,GO:0006013,GO:0006491,GO:0006517,GO:0008152
111845080	GO:0006468,GO:0006935,GO:0007155,GO:0016310,GO:0018108,GO:0042127,GO:0043304
111845081	GO:0015696,GO:0072488,GO:0097272
111845082	GO:0008150
111845083	
111845084	GO:0006468,GO:0006915,GO:0007165,GO:0016310,GO:0023014,GO:0031098,GO:0032147,GO:0035329,GO:0043010
111845085	GO:0006508
111845086	
111845087	GO:0000186,GO:0007186,GO:0008343,GO:0009267,GO:0032099
111845088	GO:0001756,GO:0001889,GO:0007368,GO:0008152,GO:0009952,GO:0021575,GO:0022010,GO:0022011,GO:0031016,GO:0031101,GO:0033339,GO:0039023,GO:0042572,GO:0042573,GO:0048318,GO:0048339,GO:0048384,GO:0048385,GO:0048546,GO:0048593,GO:0048703,GO:0048793,GO:0055114,GO:0060325,GO:0061131,GO:0072015
111845089	GO:0007018,GO:0007368,GO:0035845,GO:0045879
111845091	GO:0006457,GO:0030163,GO:0048821
111845092	GO:0000462,GO:0006364,GO:0016567,GO:0042254
111845093	GO:0000226,GO:0000910,GO:0001578
111845094	GO:0042128,GO:0055114
111845095	GO:0009058,GO:0071951
111845096	
111845097	GO:0006811,GO:0043252,GO:0055085
111845098	GO:0007165
111845099	GO:0055085
111845100	GO:0008150
111845101	GO:2001106
111845102	GO:0006506
111845103	GO:0006886,GO:0032402,GO:0032482,GO:0045921
111845104	GO:0001947,GO:0003140,GO:0003146,GO:0006508,GO:0009617,GO:0033334,GO:0048703,GO:0051216,GO:0060536,GO:0060971,GO:0061371,GO:0071907
111845105	
111845106	
111845107	GO:0016310
111845108	
111845109	
111845110	
111845112	GO:0007049,GO:0035308,GO:0051301
111845113	GO:0007165,GO:0007634,GO:0036269,GO:0060047
111845114	
111845115	GO:0006886,GO:0015031,GO:0016192
111845116	GO:0006468,GO:0007169,GO:0007417,GO:0009968,GO:0016310,GO:0030154,GO:0043066,GO:0043410,GO:0070374,GO:1990090
111845118	GO:0000390,GO:0051301,GO:0060215,GO:0070054
111845119	GO:0000122,GO:0006351,GO:0006355,GO:0007275,GO:0009755,GO:0009887,GO:0030154,GO:0030878,GO:0033993,GO:0045944,GO:0048384,GO:0060509
111845120	GO:0006351,GO:0006355,GO:0007275,GO:0030097,GO:0045944,GO:0048066,GO:0055001,GO:0060218,GO:0061053,GO:0061056
111845121	
111845122	GO:0006470,GO:0016311
111845123	GO:0030279
111845124	GO:0006351,GO:0006355,GO:0006357,GO:0030154,GO:0035108,GO:0035778,GO:0045893,GO:0048793
111845128	GO:0045666,GO:0045746
111845129	GO:0007601,GO:0009308,GO:0055114
111845130	
111845131	GO:0006351,GO:0006355,GO:0007275
111845133	GO:0006351,GO:0006355,GO:0007275,GO:0009952
111845134	GO:0010842,GO:0016310,GO:0035881,GO:0060041,GO:0060059
111845135	GO:0006351,GO:0006355,GO:0007275,GO:0008283,GO:0048920
111845136	GO:0006094,GO:0051156
111845137	GO:0016311
111845138	GO:0007275,GO:0016055,GO:0021794,GO:0030182,GO:0035844,GO:0045165
111845139	GO:0006351,GO:0006355,GO:0007275,GO:0021535,GO:0021561,GO:0021570,GO:0021578,GO:0021661,GO:0021754
111845140	GO:0006094,GO:0051156,GO:0061959
111845141	GO:0006412,GO:0042254
111845144	GO:0008150
111845145	GO:0006869
111845146	GO:0006351,GO:0006355
111845147	
111845148	GO:0006886
111845149	GO:0014037,GO:0014044,GO:0021854,GO:0043001,GO:0045162,GO:0048211,GO:0048592,GO:0048794,GO:0048914,GO:0048929,GO:0048932,GO:0048933,GO:0051875
111845150	
111845151	
111845152	GO:0006886,GO:0016192
111845153	GO:0000122,GO:0006351,GO:0006355,GO:0007275,GO:0009952,GO:0045944,GO:0048704
111845154	GO:0006351,GO:0006355,GO:0007275,GO:0045944
111845155	GO:0001708,GO:0006351,GO:0006355,GO:0007275,GO:0007420,GO:0009952
111845156	GO:0001501,GO:0006351,GO:0006355,GO:0007275,GO:0009952,GO:0048704
111845157	GO:0006351,GO:0006355,GO:0007275,GO:0009952
111845159	
111845160	GO:0006511,GO:0043248,GO:0048863
111845161	
111845162	GO:0030183,GO:0050853
111845163	GO:0035556
111845165	GO:0006351,GO:0006355,GO:0034599,GO:0045893
111845166	GO:0006886,GO:0006890,GO:0006891,GO:0015031
111845167	GO:0006672,GO:0090155,GO:0090156,GO:1900060
111845170	
111845171	GO:0006351,GO:0006355,GO:0006357,GO:0030154,GO:0035108,GO:0035778,GO:0045893,GO:0048793
111845172	
111845173	
111845174	GO:0006351,GO:0006355,GO:0007275
111845175	GO:0010950,GO:0061136,GO:2000045
111845176	GO:0006412,GO:0006450,GO:0043039
111845177	GO:0006457,GO:0051131
111845178	GO:0008615,GO:0042823,GO:0055114
111845179	GO:0000079,GO:0007346,GO:0055113,GO:0070586
111845180	GO:0002040,GO:0007165,GO:0014045
111845185	
111845186	GO:0001889,GO:0006351,GO:0006355,GO:0006629,GO:0008202,GO:0008203
111845187	
111845188	GO:0008150
111845189	GO:0006621,GO:0006888,GO:0015031,GO:0016192
111845190	
111845191	
111845192	
111845193	GO:0006487
111845194	
111845195	
111845196	GO:0006406
111845197	GO:0002040,GO:0007165,GO:0014045
111845198	GO:0043161,GO:0051260
111845199	GO:0006182,GO:0006468,GO:0007165,GO:0007168,GO:0009190,GO:0035556
111845200	
111845201	GO:0006355,GO:0043488
111845204	
111845205	
111845206	GO:0008150
111845207	GO:0023052
111845208	GO:0007166,GO:0007275,GO:0016055,GO:0021754,GO:0033564,GO:0035567,GO:0060070,GO:0071679
111845209	GO:0007017,GO:2000582
111845210	GO:0006511,GO:0031146,GO:0045116
111845211	GO:0030178,GO:0060271,GO:1905349
111845212	
111845213	
111845214	
111845215	
111845216	GO:0007009,GO:0030838,GO:0051017,GO:0051764,GO:2000251
111845217	GO:0006281,GO:0006284
111845218	GO:0007343,GO:0035038,GO:0035039,GO:0045893
111845219	GO:0008150,GO:0010917,GO:0010940,GO:0035794
111845221	
111845222	
111845223	GO:0001570,GO:0001666,GO:0014823,GO:0015671,GO:0048565
111845224	GO:0035195,GO:0035278,GO:0060213
111845225	
111845226	
111845227	
111845228	GO:0032456
111845229	
111845230	GO:0048598
111845231	GO:0006351
111845232	GO:0006355,GO:0016573
111845233	GO:0006508,GO:0007369
111845234	GO:0051085
111845235	
111845236	GO:0002940,GO:0008033,GO:0032259
111845237	
111845238	GO:0003231,GO:0007507,GO:1903779
111845239	GO:0006418,GO:0033345,GO:0051604
111845240	GO:0006508,GO:0030163
111845241	
111845242	GO:0006355
111845243	
111845244	GO:0007165
111845245	GO:0006414
111845246	GO:0006801,GO:0006909,GO:0045730
111845247	GO:0051480
111845248	GO:0010735,GO:0051145
111845249	GO:0006355,GO:0006357
111845250	GO:0006418,GO:0033345,GO:0051604
111845251	GO:0006351,GO:0006355,GO:0045604,GO:0045893
111845252	GO:0001889,GO:0006886
111845253	GO:0006468,GO:0006897,GO:0016310,GO:0018105,GO:0018107,GO:0032436,GO:0090263
111845254	
111845255	GO:0006914,GO:0008345,GO:0046716,GO:0055008,GO:0060047,GO:0060415
111845257	GO:0000398
111845258	
111845260	GO:0032956
111845261	GO:0006811,GO:0055085
111845262	GO:0015914
111845263	GO:0006851,GO:0036444,GO:0051560
111845264	GO:0006355,GO:0006357,GO:0045893,GO:0071482
111845265	GO:0006099,GO:0008152
111845266	GO:0006998,GO:0090286
111845267	GO:0001944,GO:0002040
111845268	
111845269	
111845270	
111845271	GO:0000723,GO:0006303,GO:0010212,GO:0071480,GO:0071481
111845272	GO:0008150
111845273	GO:0006376
111845274	
111845275	GO:0007266,GO:0008360,GO:0030838,GO:0031274
111845276	
111845277	GO:0006974,GO:1902445
111845278	GO:0008150
111845279	
111845280	GO:0001944,GO:0002040,GO:0048741,GO:0050769,GO:0090303
111845281	GO:0006811,GO:0006816,GO:0007268,GO:0034765,GO:0055085,GO:0070509,GO:0070588
111845282	GO:0000122
111845283	GO:0007368,GO:0060026,GO:0060271,GO:0070121
111845285	GO:0007275,GO:0007389,GO:0008593,GO:0036066
111845286	
111845287	GO:0006956
111845289	GO:0001755,GO:0002009,GO:0007417,GO:0010001,GO:0010628,GO:0014032,GO:0014037,GO:0014044,GO:0021772,GO:0022011,GO:0030318,GO:0043473,GO:0045944,GO:0048066,GO:0048484,GO:0048709,GO:0048752,GO:0048839,GO:0048840,GO:0050768,GO:0050931,GO:0071600,GO:1904888
111845290	GO:0007165,GO:0032956
111845292	GO:0005975,GO:0006013,GO:0006517,GO:0008152
111845293	GO:0006629,GO:0008152,GO:0016042
111845294	
111845295	
111845296	GO:0006886,GO:0016192
111845297	GO:0000281,GO:0000921,GO:0007049,GO:0060271
111845307	
111845311	GO:0001817,GO:0001878,GO:0007165,GO:0008063,GO:0032088,GO:0033209,GO:0042981,GO:0045087,GO:0050688
111845312	
111845317	GO:0055085
111845318	
111845319	
111845320	GO:0006865,GO:0055085,GO:0097638,GO:1903352
111845321	GO:0006629,GO:0008152,GO:0016042,GO:0019695
111845322	
111845323	GO:0016567,GO:0035556,GO:0045732
111845324	
111845325	GO:0006486
111845327	
111845328	
111845329	
111845330	
111845331	GO:0006629,GO:0008152,GO:0016042,GO:0019695
111845332	GO:0008150
111845333	
111845334	
111845335	
111845336	GO:0006351,GO:0006355,GO:0006402,GO:0006417,GO:0008284,GO:0008285,GO:0017148,GO:0031047,GO:0043928,GO:0060213,GO:1900153
111845337	
111845338	
111845340	GO:0007165,GO:0035023
111845341	GO:0008150
111845342	GO:0007155,GO:0007156,GO:0007157,GO:0007165,GO:0007601,GO:0010976,GO:0030154,GO:0031290,GO:0048666,GO:0070983,GO:0097264,GO:1903385
111845344	GO:0010468
111845346	
111845347	GO:0055114
111845348	GO:0008150
111845349	GO:0006612,GO:0018230
111845350	GO:0046856
111845352	GO:0006486
111845353	GO:0001947,GO:0003007,GO:0003142,GO:0003144,GO:0003342,GO:0003357,GO:0006351,GO:0006355,GO:0007275,GO:0010002,GO:0030859,GO:0030878,GO:0035051,GO:0035118,GO:0048485,GO:0048703,GO:0055007,GO:0060047,GO:0071908
111845355	GO:0006351,GO:0006355,GO:0008283
111845356	GO:0006612,GO:0018230
111845357	GO:0006470
111845358	GO:0007049
111845359	
111845360	
111845361	GO:0000724
111845362	GO:0030512
111845364	
111845366	GO:0006220,GO:0006226,GO:0006231
111845367	GO:0006281,GO:0006284,GO:0006289
111845368	GO:0006517,GO:0051604
111845369	GO:0007155,GO:0046718
111845370	GO:0008543,GO:0048703
111845371	
111845372	
111845373	GO:0006325,GO:0008285,GO:0042981,GO:2000772
111845374	
111845378	
111845379	
111845380	GO:0008150
111845381	GO:0048026
111845382	
111845383	
111845384	GO:0006351,GO:0006355,GO:0006364,GO:0042254
111845385	GO:0006470,GO:0014866,GO:0016311
111845386	GO:0034551
111845389	GO:0006351,GO:0006355,GO:0006805,GO:0009410
111845390	GO:0006886,GO:0016192
111845391	GO:0006779,GO:0019353,GO:0042541,GO:0055114
111845392	
111845394	
111845395	GO:0008150
111845397	GO:0008152,GO:0044237
111845398	
111845399	GO:0030030,GO:0031113,GO:0042073,GO:0043010,GO:0048793,GO:0060271
111845400	
111845401	GO:0031101,GO:0060548
111845403	
111845405	GO:0006351,GO:0006355,GO:0006357,GO:0006805,GO:0009410,GO:0009636,GO:0045893,GO:0045944,GO:0071407,GO:0071466
111845406	GO:0001780,GO:0006351,GO:0006355,GO:0071376
111845407	
111845408	GO:0006382,GO:0006396
111845409	
111845410	
111845411	GO:0000082,GO:0006508,GO:0006511,GO:0007049,GO:0016579,GO:0021551,GO:0035871,GO:0051301,GO:0071108,GO:1904888
